species_taxid	superkingdom	max_cov	max_uniq_minimizers	kept
2844263	10239	0.026328620185275476	54	False
2844264	10239	0.021727019498607242	39	False
2844262	10239	0.010376134889753566	24	False
2734018	10239	0.020011435105774727	35	False
2844265	10239	0.007903055848261328	15	False
2734015	10239	0.007929515418502203	18	False
2844241	10239	0.008558262014483212	13	False
2844266	10239	0.012851897184822521	21	False
2736192	10239	0.0047754066557230265	32	False
