Otu520.0	0.0
Otu1947	0.0
Otu806.0	0.0
Otu634.0	0.0
Otu483	0.0
Otu2487	0.0
Otu2446	0.0
Otu987	0.0
Otu980	0.0
Otu1219	0.0
Otu212.0	0.0
Otu2389	0.0
Otu820	0.0
Otu2322	0.0
Otu2448	0.0
Otu489.0	1000.0
Otu1593	0.0
Otu1596	0.0
Otu1597	0.0
Otu712	0.0
Otu1791	1000.0
Otu713	0.0
Otu1330	0.0
